#Station Long Name,West Barwon Reservoir
#Station Number,RE750
#Station Location Latitude,-38.531827315
#Station Location Longitude,143.720997286
#Parameter Type Name,Storage Level
#Timeseries Name,PR02AHDQaQc.Merged.DailyMean.24HR
#Unit Name,meter
#DATA_OWNER_NAME,VIC - Barwon Region Water Corporation (Barwon Water)
#Rows,7625
#Timestamp,Value,Quality Code,Interpolation Type
2015-07-17T00:00:00.000+10:00,189.26,10,603
2015-07-18T00:00:00.000+10:00,189.28,10,603
2015-07-19T00:00:00.000+10:00,189.30,10,603
2015-07-20T00:00:00.000+10:00,189.29,10,603
2015-07-21T00:00:00.000+10:00,189.26,10,603
2015-07-22T00:00:00.000+10:00,189.23,10,603
2015-07-23T00:00:00.000+10:00,189.19,10,603
2015-07-24T00:00:00.000+10:00,189.15,10,603
2015-07-25T00:00:00.000+10:00,189.10,10,603
2015-07-26T00:00:00.000+10:00,189.08,10,603
2015-07-27T00:00:00.000+10:00,189.09,10,603
2015-07-28T00:00:00.000+10:00,189.10,10,603
2015-07-29T00:00:00.000+10:00,189.11,10,603
2015-07-30T00:00:00.000+10:00,189.10,10,603
2015-07-31T00:00:00.000+10:00,189.09,10,603
2015-08-01T00:00:00.000+10:00,189.08,10,603
2015-08-02T00:00:00.000+10:00,189.08,10,603
2015-08-03T00:00:00.000+10:00,189.10,10,603
2015-08-04T00:00:00.000+10:00,189.14,10,603
2015-08-05T00:00:00.000+10:00,189.24,10,603
2015-08-06T00:00:00.000+10:00,189.42,10,603
2015-08-07T00:00:00.000+10:00,189.57,10,603
2015-08-08T00:00:00.000+10:00,189.67,10,603
2015-08-09T00:00:00.000+10:00,189.73,10,603
2015-08-10T00:00:00.000+10:00,189.76,10,603
2015-08-11T00:00:00.000+10:00,189.76,10,603
2015-08-12T00:00:00.000+10:00,189.76,10,603
2015-08-13T00:00:00.000+10:00,189.75,10,603
2015-08-14T00:00:00.000+10:00,189.72,10,603
2015-08-15T00:00:00.000+10:00,189.68,10,603
2015-08-16T00:00:00.000+10:00,189.63,10,603
2015-08-17T00:00:00.000+10:00,189.59,10,603
2015-08-18T00:00:00.000+10:00,189.56,10,603
2015-08-19T00:00:00.000+10:00,189.53,10,603
2015-08-20T00:00:00.000+10:00,189.49,10,603
2015-08-21T00:00:00.000+10:00,189.45,10,603
2015-08-22T00:00:00.000+10:00,189.40,10,603
2015-08-23T00:00:00.000+10:00,189.35,10,603
2015-08-24T00:00:00.000+10:00,189.30,10,603
2015-08-25T00:00:00.000+10:00,189.26,10,603
2015-08-26T00:00:00.000+10:00,189.22,10,603
2015-08-27T00:00:00.000+10:00,189.18,10,603
2015-08-28T00:00:00.000+10:00,189.15,10,603
2015-08-29T00:00:00.000+10:00,189.11,10,603
2015-08-30T00:00:00.000+10:00,189.07,10,603
2015-08-31T00:00:00.000+10:00,189.04,10,603
2015-09-01T00:00:00.000+10:00,189.01,10,603
2015-09-02T00:00:00.000+10:00,188.98,10,603
2015-09-03T00:00:00.000+10:00,188.94,10,603
2015-09-04T00:00:00.000+10:00,188.89,10,603
2015-09-05T00:00:00.000+10:00,188.84,10,603
2015-09-06T00:00:00.000+10:00,188.78,10,603
2015-09-07T00:00:00.000+10:00,188.83,10,603
2015-09-08T00:00:00.000+10:00,188.99,10,603
2015-09-09T00:00:00.000+10:00,189.07,10,603
2015-09-10T00:00:00.000+10:00,189.09,10,603
2015-09-11T00:00:00.000+10:00,189.08,10,603
2015-09-12T00:00:00.000+10:00,189.05,10,603
2015-09-13T00:00:00.000+10:00,189.01,10,603
2015-09-14T00:00:00.000+10:00,188.96,10,603
2015-09-15T00:00:00.000+10:00,188.95,10,603
2015-09-16T00:00:00.000+10:00,188.94,10,603
2015-09-17T00:00:00.000+10:00,188.90,10,603
2015-09-18T00:00:00.000+10:00,188.86,10,603
2015-09-19T00:00:00.000+10:00,188.81,10,603
2015-09-20T00:00:00.000+10:00,188.75,10,603
2015-09-21T00:00:00.000+10:00,188.69,10,603
2015-09-22T00:00:00.000+10:00,188.64,10,603
2015-09-23T00:00:00.000+10:00,188.58,10,603
2015-09-24T00:00:00.000+10:00,188.52,10,603
2015-09-25T00:00:00.000+10:00,188.46,10,603
2015-09-26T00:00:00.000+10:00,188.39,10,603
2015-09-27T00:00:00.000+10:00,188.31,10,603
2015-09-28T00:00:00.000+10:00,188.24,10,603
2015-09-29T00:00:00.000+10:00,188.17,10,603
2015-09-30T00:00:00.000+10:00,188.10,10,603
2015-10-01T00:00:00.000+10:00,188.03,10,603
2015-10-02T00:00:00.000+10:00,187.95,10,603
2015-10-03T00:00:00.000+10:00,187.87,10,603
2015-10-04T00:00:00.000+10:00,187.79,10,603
2015-10-05T00:00:00.000+10:00,187.71,10,603
2015-10-06T00:00:00.000+10:00,187.63,10,603
2015-10-07T00:00:00.000+10:00,187.55,10,603
2015-10-08T00:00:00.000+10:00,187.46,10,603
2015-10-09T00:00:00.000+10:00,187.38,10,603
2015-10-10T00:00:00.000+10:00,187.30,10,603
2015-10-11T00:00:00.000+10:00,187.22,10,603
2015-10-12T00:00:00.000+10:00,187.13,10,603
2015-10-13T00:00:00.000+10:00,187.05,10,603
2015-10-14T00:00:00.000+10:00,186.96,10,603
2015-10-15T00:00:00.000+10:00,186.88,10,603
2015-10-16T00:00:00.000+10:00,186.79,10,603
2015-10-17T00:00:00.000+10:00,186.70,10,603
2015-10-18T00:00:00.000+10:00,186.61,10,603
2015-10-19T00:00:00.000+10:00,186.52,10,603
2015-10-20T00:00:00.000+10:00,186.42,10,603
2015-10-21T00:00:00.000+10:00,186.33,10,603
2015-10-22T00:00:00.000+10:00,186.24,10,603
2015-10-23T00:00:00.000+10:00,186.15,10,603
2015-10-24T00:00:00.000+10:00,186.05,10,603
2015-10-25T00:00:00.000+10:00,185.95,10,603
2015-10-26T00:00:00.000+10:00,185.86,10,603
2015-10-27T00:00:00.000+10:00,185.77,10,603
2015-10-28T00:00:00.000+10:00,185.67,10,603
2015-10-29T00:00:00.000+10:00,185.57,10,603
2015-10-30T00:00:00.000+10:00,185.48,10,603
2015-10-31T00:00:00.000+10:00,185.40,10,603
2015-11-01T00:00:00.000+10:00,185.34,110,603
2015-11-02T00:00:00.000+10:00,185.22,110,603
2015-11-03T00:00:00.000+10:00,185.11,110,603
2015-11-04T00:00:00.000+10:00,185.00,10,603
2015-11-05T00:00:00.000+10:00,184.91,10,603
2015-11-06T00:00:00.000+10:00,184.81,10,603
2015-11-07T00:00:00.000+10:00,184.71,10,603
2015-11-08T00:00:00.000+10:00,184.60,10,603
2015-11-09T00:00:00.000+10:00,184.50,10,603
2015-11-10T00:00:00.000+10:00,184.40,10,603
2015-11-11T00:00:00.000+10:00,184.29,10,603
2015-11-12T00:00:00.000+10:00,184.19,10,603
2015-11-13T00:00:00.000+10:00,184.08,10,603
2015-11-14T00:00:00.000+10:00,183.97,10,603
2015-11-15T00:00:00.000+10:00,183.86,10,603
2015-11-16T00:00:00.000+10:00,183.75,10,603
2015-11-17T00:00:00.000+10:00,183.63,10,603
2015-11-18T00:00:00.000+10:00,183.50,10,603
2015-11-19T00:00:00.000+10:00,183.38,10,603
2015-11-20T00:00:00.000+10:00,183.24,10,603
2015-11-21T00:00:00.000+10:00,183.11,10,603
2015-11-22T00:00:00.000+10:00,182.99,10,603
2015-11-23T00:00:00.000+10:00,182.86,10,603
2015-11-24T00:00:00.000+10:00,182.72,10,603
2015-11-25T00:00:00.000+10:00,182.58,10,603
2015-11-26T00:00:00.000+10:00,182.45,10,603
2015-11-27T00:00:00.000+10:00,182.32,10,603
2015-11-28T00:00:00.000+10:00,182.18,10,603
2015-11-29T00:00:00.000+10:00,182.04,10,603
2015-11-30T00:00:00.000+10:00,181.90,10,603
2015-12-01T00:00:00.000+10:00,181.76,10,603
2015-12-02T00:00:00.000+10:00,181.62,10,603
2015-12-03T00:00:00.000+10:00,181.46,10,603
2015-12-04T00:00:00.000+10:00,181.31,10,603
2015-12-05T00:00:00.000+10:00,181.17,10,603
2015-12-06T00:00:00.000+10:00,181.04,10,603
2015-12-07T00:00:00.000+10:00,180.91,10,603
2015-12-08T00:00:00.000+10:00,180.79,10,603
2015-12-09T00:00:00.000+10:00,180.69,10,603
2015-12-10T00:00:00.000+10:00,180.60,10,603
2015-12-11T00:00:00.000+10:00,180.50,10,603
2015-12-12T00:00:00.000+10:00,180.41,10,603
2015-12-13T00:00:00.000+10:00,180.31,10,603
2015-12-14T00:00:00.000+10:00,180.22,10,603
2015-12-15T00:00:00.000+10:00,180.15,10,603
2015-12-16T00:00:00.000+10:00,180.08,10,603
2015-12-17T00:00:00.000+10:00,180.03,10,603
2015-12-18T00:00:00.000+10:00,179.98,10,603
2015-12-19T00:00:00.000+10:00,179.97,10,603
2015-12-20T00:00:00.000+10:00,179.97,10,603
2015-12-21T00:00:00.000+10:00,179.96,10,603
2015-12-22T00:00:00.000+10:00,179.95,10,603
2015-12-23T00:00:00.000+10:00,179.95,10,603
2015-12-24T00:00:00.000+10:00,179.94,10,603
2015-12-25T00:00:00.000+10:00,179.93,10,603
2015-12-26T00:00:00.000+10:00,179.94,10,603
2015-12-27T00:00:00.000+10:00,179.95,10,603
2015-12-28T00:00:00.000+10:00,179.95,10,603
2015-12-29T00:00:00.000+10:00,179.94,10,603
2015-12-30T00:00:00.000+10:00,179.94,10,603
2015-12-31T00:00:00.000+10:00,179.93,10,603
2016-01-01T00:00:00.000+10:00,179.92,10,603
2016-01-02T00:00:00.000+10:00,179.92,10,603
2016-01-03T00:00:00.000+10:00,179.91,10,603
2016-01-04T00:00:00.000+10:00,179.91,10,603
2016-01-05T00:00:00.000+10:00,179.90,10,603
2016-01-06T00:00:00.000+10:00,179.91,10,603
2016-01-07T00:00:00.000+10:00,179.92,10,603
2016-01-08T00:00:00.000+10:00,179.91,10,603
2016-01-09T00:00:00.000+10:00,179.90,10,603
2016-01-10T00:00:00.000+10:00,179.88,10,603
2016-01-11T00:00:00.000+10:00,179.86,10,603
2016-01-12T00:00:00.000+10:00,179.85,10,603
2016-01-13T00:00:00.000+10:00,179.83,10,603
2016-01-14T00:00:00.000+10:00,179.81,10,603
2016-01-15T00:00:00.000+10:00,179.80,10,603
2016-01-16T00:00:00.000+10:00,179.79,10,603
2016-01-17T00:00:00.000+10:00,179.78,10,603
2016-01-18T00:00:00.000+10:00,179.78,10,603
2016-01-19T00:00:00.000+10:00,179.77,10,603
2016-01-20T00:00:00.000+10:00,179.76,10,603
2016-01-21T00:00:00.000+10:00,179.76,10,603
2016-01-22T00:00:00.000+10:00,179.76,10,603
2016-01-23T00:00:00.000+10:00,179.76,10,603
2016-01-24T00:00:00.000+10:00,179.75,10,603
2016-01-25T00:00:00.000+10:00,179.75,10,603
2016-01-26T00:00:00.000+10:00,179.74,10,603
2016-01-27T00:00:00.000+10:00,179.74,10,603
2016-01-28T00:00:00.000+10:00,179.75,10,603
2016-01-29T00:00:00.000+10:00,179.75,10,603
2016-01-30T00:00:00.000+10:00,179.75,10,603
2016-01-31T00:00:00.000+10:00,179.75,10,603
2016-02-01T00:00:00.000+10:00,179.76,10,603
2016-02-02T00:00:00.000+10:00,179.75,10,603
2016-02-03T00:00:00.000+10:00,179.76,10,603
2016-02-04T00:00:00.000+10:00,179.76,10,603
2016-02-05T00:00:00.000+10:00,179.75,10,603
2016-02-06T00:00:00.000+10:00,179.75,10,603
2016-02-07T00:00:00.000+10:00,179.74,10,603
2016-02-08T00:00:00.000+10:00,179.74,10,603
2016-02-09T00:00:00.000+10:00,179.73,10,603
2016-02-10T00:00:00.000+10:00,179.72,10,603
2016-02-11T00:00:00.000+10:00,179.72,10,603
2016-02-12T00:00:00.000+10:00,179.71,10,603
2016-02-13T00:00:00.000+10:00,179.70,10,603
2016-02-14T00:00:00.000+10:00,179.70,10,603
2016-02-15T00:00:00.000+10:00,179.68,10,603
2016-02-16T00:00:00.000+10:00,179.68,10,603
2016-02-17T00:00:00.000+10:00,179.67,10,603
2016-02-18T00:00:00.000+10:00,179.66,10,603
2016-02-19T00:00:00.000+10:00,179.66,10,603
2016-02-20T00:00:00.000+10:00,179.65,10,603
2016-02-21T00:00:00.000+10:00,179.64,10,603
2016-02-22T00:00:00.000+10:00,179.64,10,603
2016-02-23T00:00:00.000+10:00,179.64,10,603
2016-02-24T00:00:00.000+10:00,179.63,10,603
2016-02-25T00:00:00.000+10:00,179.65,10,603
2016-02-26T00:00:00.000+10:00,179.65,10,603
2016-02-27T00:00:00.000+10:00,179.65,10,603
2016-02-28T00:00:00.000+10:00,179.64,10,603
2016-02-29T00:00:00.000+10:00,179.64,10,603
2016-03-01T00:00:00.000+10:00,179.63,10,603
2016-03-02T00:00:00.000+10:00,179.63,10,603
2016-03-03T00:00:00.000+10:00,179.62,10,603
2016-03-04T00:00:00.000+10:00,179.61,10,603
2016-03-05T00:00:00.000+10:00,179.61,10,603
2016-03-06T00:00:00.000+10:00,179.60,10,603
2016-03-07T00:00:00.000+10:00,179.60,10,603
2016-03-08T00:00:00.000+10:00,179.59,10,603
2016-03-09T00:00:00.000+10:00,179.59,10,603
2016-03-10T00:00:00.000+10:00,179.58,10,603
2016-03-11T00:00:00.000+10:00,179.59,10,603
2016-03-12T00:00:00.000+10:00,179.58,10,603
2016-03-13T00:00:00.000+10:00,179.58,10,603
2016-03-14T00:00:00.000+10:00,179.57,10,603
2016-03-15T00:00:00.000+10:00,179.57,10,603
2016-03-16T00:00:00.000+10:00,179.56,10,603
2016-03-17T00:00:00.000+10:00,179.56,10,603
2016-03-18T00:00:00.000+10:00,179.58,10,603
2016-03-19T00:00:00.000+10:00,179.60,10,603
2016-03-20T00:00:00.000+10:00,179.60,10,603
2016-03-21T00:00:00.000+10:00,179.60,10,603
2016-03-22T00:00:00.000+10:00,179.59,10,603
2016-03-23T00:00:00.000+10:00,179.59,10,603
2016-03-24T00:00:00.000+10:00,179.59,10,603
2016-03-25T00:00:00.000+10:00,179.58,10,603
2016-03-26T00:00:00.000+10:00,179.58,10,603
2016-03-27T00:00:00.000+10:00,179.58,10,603
2016-03-28T00:00:00.000+10:00,179.57,10,603
2016-03-29T00:00:00.000+10:00,179.57,10,603
2016-03-30T00:00:00.000+10:00,179.56,10,603
2016-03-31T00:00:00.000+10:00,179.56,10,603
2016-04-01T00:00:00.000+10:00,179.55,10,603
2016-04-02T00:00:00.000+10:00,179.55,10,603
2016-04-03T00:00:00.000+10:00,179.54,10,603
2016-04-04T00:00:00.000+10:00,179.54,10,603
2016-04-05T00:00:00.000+10:00,179.53,10,603
2016-04-06T00:00:00.000+10:00,179.54,10,603
2016-04-07T00:00:00.000+10:00,179.54,10,603
2016-04-08T00:00:00.000+10:00,179.54,10,603
2016-04-09T00:00:00.000+10:00,179.54,10,603
2016-04-10T00:00:00.000+10:00,179.54,10,603
2016-04-11T00:00:00.000+10:00,179.53,10,603
2016-04-12T00:00:00.000+10:00,179.53,10,603
2016-04-13T00:00:00.000+10:00,179.53,10,603
2016-04-14T00:00:00.000+10:00,179.53,10,603
2016-04-15T00:00:00.000+10:00,179.53,10,603
2016-04-16T00:00:00.000+10:00,179.52,10,603
2016-04-17T00:00:00.000+10:00,179.52,10,603
2016-04-18T00:00:00.000+10:00,179.52,10,603
2016-04-19T00:00:00.000+10:00,179.51,10,603
2016-04-20T00:00:00.000+10:00,179.51,10,603
2016-04-21T00:00:00.000+10:00,179.50,10,603
2016-04-22T00:00:00.000+10:00,179.50,10,603
2016-04-23T00:00:00.000+10:00,179.50,10,603
2016-04-24T00:00:00.000+10:00,179.50,10,603
2016-04-25T00:00:00.000+10:00,179.49,10,603
2016-04-26T00:00:00.000+10:00,179.49,10,603
2016-04-27T00:00:00.000+10:00,179.48,10,603
2016-04-28T00:00:00.000+10:00,179.48,10,603
2016-04-29T00:00:00.000+10:00,179.48,10,603
2016-04-30T00:00:00.000+10:00,179.52,10,603
2016-05-01T00:00:00.000+10:00,179.57,10,603
2016-05-02T00:00:00.000+10:00,179.64,10,603
2016-05-03T00:00:00.000+10:00,179.66,10,603
2016-05-04T00:00:00.000+10:00,179.73,10,603
2016-05-05T00:00:00.000+10:00,179.75,10,603
2016-05-06T00:00:00.000+10:00,179.76,10,603
2016-05-07T00:00:00.000+10:00,179.77,10,603
2016-05-08T00:00:00.000+10:00,179.77,10,603
2016-05-09T00:00:00.000+10:00,179.78,10,603
2016-05-10T00:00:00.000+10:00,179.85,10,603
2016-05-11T00:00:00.000+10:00,179.93,10,603
2016-05-12T00:00:00.000+10:00,180.07,10,603
2016-05-13T00:00:00.000+10:00,180.17,10,603
2016-05-14T00:00:00.000+10:00,180.21,10,603
2016-05-15T00:00:00.000+10:00,180.24,10,603
2016-05-16T00:00:00.000+10:00,180.25,10,603
2016-05-17T00:00:00.000+10:00,180.28,10,603
2016-05-18T00:00:00.000+10:00,180.31,10,603
2016-05-19T00:00:00.000+10:00,180.33,10,603
2016-05-20T00:00:00.000+10:00,180.36,10,603
2016-05-21T00:00:00.000+10:00,180.38,10,603
2016-05-22T00:00:00.000+10:00,180.39,10,603
2016-05-23T00:00:00.000+10:00,180.42,10,603
2016-05-24T00:00:00.000+10:00,180.45,10,603
2016-05-25T00:00:00.000+10:00,180.48,10,603
2016-05-26T00:00:00.000+10:00,180.51,10,603
2016-05-27T00:00:00.000+10:00,180.57,10,603
2016-05-28T00:00:00.000+10:00,180.61,10,603
2016-05-29T00:00:00.000+10:00,180.63,10,603
2016-05-30T00:00:00.000+10:00,180.63,10,603
2016-05-31T00:00:00.000+10:00,180.57,10,603
2016-06-01T00:00:00.000+10:00,180.48,10,603
2016-06-02T00:00:00.000+10:00,180.39,10,603
2016-06-03T00:00:00.000+10:00,180.30,10,603
2016-06-04T00:00:00.000+10:00,180.22,10,603
2016-06-05T00:00:00.000+10:00,180.13,10,603
2016-06-06T00:00:00.000+10:00,180.06,10,603
2016-06-07T00:00:00.000+10:00,179.98,10,603
2016-06-08T00:00:00.000+10:00,179.91,10,603
2016-06-09T00:00:00.000+10:00,179.88,10,603
2016-06-10T00:00:00.000+10:00,179.87,10,603
2016-06-11T00:00:00.000+10:00,179.93,10,603
2016-06-12T00:00:00.000+10:00,179.98,10,603
2016-06-13T00:00:00.000+10:00,179.98,10,603
2016-06-14T00:00:00.000+10:00,179.94,10,603
2016-06-15T00:00:00.000+10:00,179.87,10,603
2016-06-16T00:00:00.000+10:00,179.79,10,603
2016-06-17T00:00:00.000+10:00,179.72,10,603
2016-06-18T00:00:00.000+10:00,179.64,10,603
2016-06-19T00:00:00.000+10:00,179.56,10,603
2016-06-20T00:00:00.000+10:00,179.48,10,603
2016-06-21T00:00:00.000+10:00,179.42,10,603
2016-06-22T00:00:00.000+10:00,179.37,10,603
2016-06-23T00:00:00.000+10:00,179.38,10,603
2016-06-24T00:00:00.000+10:00,179.46,10,603
2016-06-25T00:00:00.000+10:00,179.62,10,603
2016-06-26T00:00:00.000+10:00,179.72,10,603
2016-06-27T00:00:00.000+10:00,179.76,10,603
2016-06-28T00:00:00.000+10:00,179.72,10,603
2016-06-29T00:00:00.000+10:00,179.67,10,603
2016-06-30T00:00:00.000+10:00,179.61,10,603
2016-07-01T00:00:00.000+10:00,179.64,10,603
2016-07-02T00:00:00.000+10:00,179.69,10,603
2016-07-03T00:00:00.000+10:00,179.75,10,603
2016-07-04T00:00:00.000+10:00,179.81,10,603
2016-07-05T00:00:00.000+10:00,179.91,10,603
2016-07-06T00:00:00.000+10:00,180.44,10,603
2016-07-07T00:00:00.000+10:00,180.74,10,603
2016-07-08T00:00:00.000+10:00,180.97,10,603
2016-07-09T00:00:00.000+10:00,181.20,10,603
2016-07-10T00:00:00.000+10:00,181.34,10,603
2016-07-11T00:00:00.000+10:00,181.45,10,603
2016-07-12T00:00:00.000+10:00,181.55,10,603
2016-07-13T00:00:00.000+10:00,181.85,10,603
2016-07-14T00:00:00.000+10:00,182.30,10,603
2016-07-15T00:00:00.000+10:00,182.60,10,603
2016-07-16T00:00:00.000+10:00,182.77,10,603
2016-07-17T00:00:00.000+10:00,182.89,10,603
2016-07-18T00:00:00.000+10:00,182.98,10,603
2016-07-19T00:00:00.000+10:00,183.02,10,603
2016-07-20T00:00:00.000+10:00,183.03,10,603
2016-07-21T00:00:00.000+10:00,183.01,10,603
2016-07-22T00:00:00.000+10:00,183.09,10,603
2016-07-23T00:00:00.000+10:00,183.44,10,603
2016-07-24T00:00:00.000+10:00,183.77,10,603
2016-07-25T00:00:00.000+10:00,183.97,10,603
2016-07-26T00:00:00.000+10:00,184.29,10,603
2016-07-27T00:00:00.000+10:00,184.62,10,603
2016-07-28T00:00:00.000+10:00,184.87,10,603
2016-07-29T00:00:00.000+10:00,185.17,10,603
2016-07-30T00:00:00.000+10:00,185.54,10,603
2016-07-31T00:00:00.000+10:00,185.78,10,603
2016-08-01T00:00:00.000+10:00,185.93,10,603
2016-08-02T00:00:00.000+10:00,186.06,10,603
2016-08-03T00:00:00.000+10:00,186.15,10,603
2016-08-04T00:00:00.000+10:00,186.23,10,603
2016-08-05T00:00:00.000+10:00,186.28,10,603
2016-08-06T00:00:00.000+10:00,186.29,10,603
2016-08-07T00:00:00.000+10:00,186.28,10,603
2016-08-08T00:00:00.000+10:00,186.27,10,603
2016-08-09T00:00:00.000+10:00,186.25,10,603
2016-08-10T00:00:00.000+10:00,186.24,10,603
2016-08-11T00:00:00.000+10:00,186.26,10,603
2016-08-12T00:00:00.000+10:00,186.27,10,603
2016-08-13T00:00:00.000+10:00,186.28,10,603
2016-08-14T00:00:00.000+10:00,186.29,10,603
2016-08-15T00:00:00.000+10:00,186.29,10,603
2016-08-16T00:00:00.000+10:00,186.29,10,603
2016-08-17T00:00:00.000+10:00,186.27,10,603
2016-08-18T00:00:00.000+10:00,186.25,10,603
2016-08-19T00:00:00.000+10:00,186.26,10,603
2016-08-20T00:00:00.000+10:00,186.35,10,603
2016-08-21T00:00:00.000+10:00,186.55,10,603
2016-08-22T00:00:00.000+10:00,186.89,10,603
2016-08-23T00:00:00.000+10:00,187.12,10,603
2016-08-24T00:00:00.000+10:00,187.25,10,603
2016-08-25T00:00:00.000+10:00,187.35,10,603
2016-08-26T00:00:00.000+10:00,187.41,10,603
2016-08-27T00:00:00.000+10:00,187.43,10,603
2016-08-28T00:00:00.000+10:00,187.43,10,603
2016-08-29T00:00:00.000+10:00,187.42,10,603
2016-08-30T00:00:00.000+10:00,187.41,10,603
2016-08-31T00:00:00.000+10:00,187.39,10,603
2016-09-01T00:00:00.000+10:00,187.35,10,603
2016-09-02T00:00:00.000+10:00,187.31,10,603
2016-09-03T00:00:00.000+10:00,187.26,10,603
2016-09-04T00:00:00.000+10:00,187.22,10,603
2016-09-05T00:00:00.000+10:00,187.17,10,603
2016-09-06T00:00:00.000+10:00,187.12,10,603
2016-09-07T00:00:00.000+10:00,187.06,10,603
2016-09-08T00:00:00.000+10:00,187.00,10,603
2016-09-09T00:00:00.000+10:00,187.09,10,603
2016-09-10T00:00:00.000+10:00,187.29,10,603
2016-09-11T00:00:00.000+10:00,187.43,10,603
2016-09-12T00:00:00.000+10:00,187.55,10,603
2016-09-13T00:00:00.000+10:00,187.67,10,603
2016-09-14T00:00:00.000+10:00,188.18,10,603
2016-09-15T00:00:00.000+10:00,188.81,10,603
2016-09-16T00:00:00.000+10:00,189.05,10,603
2016-09-17T00:00:00.000+10:00,189.20,10,603
2016-09-18T00:00:00.000+10:00,189.30,10,603
2016-09-19T00:00:00.000+10:00,189.37,10,603
2016-09-20T00:00:00.000+10:00,189.39,10,603
2016-09-21T00:00:00.000+10:00,189.41,10,603
2016-09-22T00:00:00.000+10:00,189.42,10,603
2016-09-23T00:00:00.000+10:00,189.39,10,603
2016-09-24T00:00:00.000+10:00,189.36,10,603
2016-09-25T00:00:00.000+10:00,189.34,10,603
2016-09-26T00:00:00.000+10:00,189.30,10,603
2016-09-27T00:00:00.000+10:00,189.27,10,603
2016-09-28T00:00:00.000+10:00,189.23,10,603
2016-09-29T00:00:00.000+10:00,189.22,10,603
2016-09-30T00:00:00.000+10:00,189.21,10,603
2016-10-01T00:00:00.000+10:00,189.22,10,603
2016-10-02T00:00:00.000+10:00,189.24,10,603
2016-10-03T00:00:00.000+10:00,189.44,10,603
2016-10-04T00:00:00.000+10:00,189.69,10,603
2016-10-05T00:00:00.000+10:00,189.93,10,603
2016-10-06T00:00:00.000+10:00,190.11,10,603
2016-10-07T00:00:00.000+10:00,190.22,10,603
2016-10-08T00:00:00.000+10:00,190.28,10,603
2016-10-09T00:00:00.000+10:00,190.32,10,603
2016-10-10T00:00:00.000+10:00,190.34,10,603
2016-10-11T00:00:00.000+10:00,190.36,10,603
2016-10-12T00:00:00.000+10:00,190.37,10,603
2016-10-13T00:00:00.000+10:00,190.40,10,603
2016-10-14T00:00:00.000+10:00,190.42,10,603
2016-10-15T00:00:00.000+10:00,190.42,10,603
2016-10-16T00:00:00.000+10:00,190.42,10,603
2016-10-17T00:00:00.000+10:00,190.43,10,603
2016-10-18T00:00:00.000+10:00,190.45,10,603
2016-10-19T00:00:00.000+10:00,190.47,10,603
2016-10-20T00:00:00.000+10:00,190.51,10,603
2016-10-21T00:00:00.000+10:00,190.59,10,603
2016-10-22T00:00:00.000+10:00,190.80,10,603
2016-10-23T00:00:00.000+10:00,190.95,10,603
2016-10-24T00:00:00.000+10:00,191.06,10,603
2016-10-25T00:00:00.000+10:00,191.13,10,603
2016-10-26T00:00:00.000+10:00,191.19,10,603
2016-10-27T00:00:00.000+10:00,191.20,10,603
2016-10-28T00:00:00.000+10:00,191.18,10,603
2016-10-29T00:00:00.000+10:00,191.15,10,603
2016-10-30T00:00:00.000+10:00,191.11,10,603
2016-10-31T00:00:00.000+10:00,191.12,10,603
2016-11-01T00:00:00.000+10:00,191.14,10,603
2016-11-02T00:00:00.000+10:00,191.15,10,603
2016-11-03T00:00:00.000+10:00,191.14,10,603
2016-11-04T00:00:00.000+10:00,191.12,10,603
2016-11-05T00:00:00.000+10:00,191.10,10,603
2016-11-06T00:00:00.000+10:00,191.07,10,603
2016-11-07T00:00:00.000+10:00,191.03,10,603
2016-11-08T00:00:00.000+10:00,190.99,10,603
2016-11-09T00:00:00.000+10:00,190.93,10,603
2016-11-10T00:00:00.000+10:00,190.87,10,603
2016-11-11T00:00:00.000+10:00,190.80,10,603
2016-11-12T00:00:00.000+10:00,190.75,10,603
2016-11-13T00:00:00.000+10:00,190.76,10,603
2016-11-14T00:00:00.000+10:00,190.83,10,603
2016-11-15T00:00:00.000+10:00,190.87,10,603
2016-11-16T00:00:00.000+10:00,190.85,10,603
2016-11-17T00:00:00.000+10:00,190.82,10,603
2016-11-18T00:00:00.000+10:00,190.77,10,603
2016-11-19T00:00:00.000+10:00,190.71,10,603
2016-11-20T00:00:00.000+10:00,190.65,10,603
2016-11-21T00:00:00.000+10:00,190.59,10,603
2016-11-22T00:00:00.000+10:00,190.53,10,603
2016-11-23T00:00:00.000+10:00,190.46,10,603
2016-11-24T00:00:00.000+10:00,190.40,10,603
2016-11-25T00:00:00.000+10:00,190.32,10,603
2016-11-26T00:00:00.000+10:00,190.25,10,603
2016-11-27T00:00:00.000+10:00,190.17,10,603
2016-11-28T00:00:00.000+10:00,190.09,10,603
2016-11-29T00:00:00.000+10:00,190.01,10,603
2016-11-30T00:00:00.000+10:00,189.93,10,603
2016-12-01T00:00:00.000+10:00,189.85,10,603
2016-12-02T00:00:00.000+10:00,189.77,10,603
2016-12-03T00:00:00.000+10:00,189.68,10,603
2016-12-04T00:00:00.000+10:00,189.59,10,603
2016-12-05T00:00:00.000+10:00,189.50,10,603
2016-12-06T00:00:00.000+10:00,189.40,10,603
2016-12-07T00:00:00.000+10:00,189.31,10,603
2016-12-08T00:00:00.000+10:00,189.23,10,603
